id,venue_id,name,logo_url
1935,53,Goodnights Presents: Nate Bargatze,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1201/original/Nate_SE.jpg?1418230576
1238,53,Goodnights Presents: Dan Cummins,
1702,53,Goodnights Presents: Joe Machi,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1761/original/Joe_Machi_SE.jpg?1424701007
1694,53,Special Event: Rory Scovel,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1374/original/Mike_Mello_SE.jpg?1418932786
3109,53,2nd Annual North Carolina's Funniest Preliminary,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/2560/original/ALL_Funniest2015_Prelim_SEAT_0406154_%281%29.jpg?1428526724
3099,53,Goodnights Presents: Owen Benjamin,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1211/original/owen_Benjamin.jpg?1418824144
3762,53,Goodnights Presents: Characters,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/2009/original/ALL_ComInCharac_SE_031315.jpg?1426538537
1243,53,CLEAN OPEN MIC LUNCH,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/2144/original/RDU_CleanOpenMic_SE_032015.jpg?1427129705
2895,53,Goodnights Presents: Byron Bowers,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/2746/original/byron_bowers_SE.jpg?1429805382
4428,53,do not buy these test tickets,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/3273/original/Vinnie_Brand_SE.jpg?1431367603
4168,53,Special Event: John Heffron,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/7097/original/J_Heffron_2015_SE.jpg?1439485792
4153,53,Special Event: Tom Segura,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/7530/original/Tom_Segura_SE.jpg?1441903789
4152,53,Special Event: Arnez J,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/3682/original/arnez_J_SE.jpg?1431963531
4006,53,Goodnights Presents: Tommy Johnagin,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/432/original/Tommy_Johnagin.jpg?1417533950
4030,53,Special Event: Jay Pharoah,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/3824/original/Jay_Pharoah_se.jpg?1433948086
4151,53,Special Event: Tommy Davidson,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/297/original/Tommy_SE.jpg?1417532359
6322,53,Goodnights Presents: Jimmie Walker,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/7197/original/JJ_Walker_SE.jpg?1440533061
4029,53,Special Event: Jon Reep,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/3681/original/Jon_Reep_SE.jpg?1431960460
5081,53,Special Event: Iliza Shlesinger,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1439/original/Iliza_Shlesinger_SE.jpg?1419354753
5082,53,Goodnights Presents: Mark Normand,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1362/original/mark_normand_SE_%281%29.jpg?1418932056
6163,53,test event,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/14/original/Adam_Ferrara_SE.jpg?1417529031
5786,53,Special Event: Steve O,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/7126/original/Steve-O_2015_SE.png?1439994003
1631,53,Special Event: Marlon Wayans,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1364/original/Marlon_Wayans_SE.jpg?1418932107
1907,53,Adam's Event,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1230/original/Andrew_Short.jpg?1418919018
1701,53,Test Event,
6258,53,Special Event: Dave Attell,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/3841/original/Dave_Attell_SE.jpg?1434380081
6177,53,Iliza test event,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1439/original/Iliza_Shlesinger_SE.jpg?1419354753
7614,53,Special Event: Huggy Lowdown,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/165/original/Huggie_Lowdown.jpg?1417530807
6433,53,Goodnights Presents: Brain Zaps,https://s3.amazonaws.com/seat-engine-files-production/talent/headshots/photos/14526/original/data?1490370070
7688,53,Special Event: Doug Benson,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/593/original/Doug_Benson_resize.jpg?1417535858
6224,53,Goodnights Presents: Sarah Tiana,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/7108/original/Sara_Tiana_SE.jpg?1439845552
8507,53,Andy Woodhull: Half-Price Comedy for Two,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/8669/original/data?1448315115
10296,53,Goodnights Presents: Brent Blakeney Live Album Taping,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/9953/original/data?1459871490
9412,53,Goodnight's Presents: Dan Soder,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1282/original/Dan_Soder_SE.jpg?1418927938
7689,53,Goodnights Presents: Alonzo Bodden,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1015/original/alonzo_se.jpg?1417626193
7695,53,Special Event: Drew Lynch,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/8053/original/Drew_Lynch_SE.jpg?1444246105
6717,53,Special Event: D.L. Hughley,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/8109/original/DL_Hughley_2015_SE.jpg?1444684174
5017,53,Open Mic at Goodnights,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/552/original/SeatEngine_OpenMic2.jpg?1417535371
7696,53,Special Event: Rod Man,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/8058/original/Rod_Man_SE.jpg?1444248898
6796,53,Goodnights Presents: Godfrey,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/547/original/Godfrey.jpg?1417535312
8098,53,Special Event: New Years Eve with Dom Irrera,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/8419/original/data?1446669764
7694,53,Special Event: Piff the Magic Dragon,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/8056/original/Piff_the_Magic_Dragon_SE.jpg?1444247953
7686,53,Goodnights Presents: Orny Adams,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/8108/original/Orny_Adams_2015_SE.jpg?1444683491
8330,53,Goodnights Presents: Gary Gulman,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1442/original/Gary_Gulman_SE.jpg?1419355133
10410,53,Goodnights Presents: GCA & GSA Graduation Showcase,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/10054/original/data?1460562097
8068,53,Goodnights Presents: Mike Mello,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1374/original/Mike_Mello_SE.jpg?1418932786
7693,53,Goodnights Presents: Andy Woodhull,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/8350/original/Andy_Woodhull_SE.jpg?1446225527
7447,53,Open Mic at Goodnights,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/552/original/SeatEngine_OpenMic2.jpg?1417535371
8385,53,Special Event: Tim Meadows,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1748/original/Tim_Meadows_SE.jpg?1424114840
8394,53,Special Event: Tim Meadows,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1748/original/Tim_Meadows_SE.jpg?1424114840
7713,53,Special Event - Doug Loves Movies Podcast,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/127/original/Doug_Loves_Movies_SE.jpg?1417530360
8506,53,Orny Adams: Half-Price Comedy for Two,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/8663/original/data?1448314848
8384,53,Special Event: Gary Owen,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/8753/original/data?1449246635
13098,53,Special Event: Michael Blackson,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/8347/original/Michael_Blackson_SE_2.jpg?1446225278
5020,53,Goodnights Presents: Best of Raleigh Round-Up!,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/3950/original/ALL_BestOf_SE_Grfx_0129154.jpg?1436205524
8383,53,Goodnights Presents: Dom Irrera,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/8334/original/Dom_Irrera_SE.jpg?1446219921
8812,53,Goodnights Presents: Best of Raleigh Round-Up!,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/3950/original/ALL_BestOf_SE_Grfx_0129154.jpg?1436205524
9854,53,Special Event: Pete Davidson Prehab Tour,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/9931/original/data?1459535322
9115,53,Special Event: Craig Robinson,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/52/original/Craig_Robinson_SE.jpg?1417529475
13099,53,Special Event: Gilbert Gottfried,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/10664/original/data?1464725522
9409,53,Special Event: Sklar Brothers (TV taping for Travel Channel),https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/3847/original/sklars-SE.jpg?1434470517
9745,53,Special Event: Bobby Lee,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/10744/original/data?1464815143
10189,53,Special Event: Bill Bellamy,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1234/original/Bill_Bellamy_SE.jpg?1418919667
11521,53,Special Event: NeNe Leakes (Real Housewives of Atlanta),https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/11044/original/data?1466603144
9693,53,Special Event: Jim Breuer,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1440/original/Jim_Breuer_SE.jpg?1419354778
10931,53,Special Event: NEMR,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/10436/original/data?1463421288
10665,53,Goodnights Presents: Ms. Pat,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/10212/original/data?1461872239
10666,53,Goodnights Presents: Andrew Schulz,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/8747/original/data?1449246023
11113,53,2016 North Carolina's Funniest - Finals,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/10354/original/data?1462888529
11095,53,Goodnights Presents: Dominique,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1214/original/Dominque_SE.jpg?1418824784
11247,53,Special Event: D.L. Hughley,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/8109/original/DL_Hughley_2015_SE.jpg?1444684174
19392,53,Special Event: Ron Funches,https://s3.amazonaws.com/seat-engine-files-production/talent/headshots/photos/1396/original/Ron_Funches.jpg?1418933836
11112,53,2016 North Carolina's Funniest - Semi Finals,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/10353/original/data?1462888503
10200,53,Special Event: Rob Schneider,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/452/original/Rob_Schneider_SE2.jpg?1417534187
11321,53,Special Event: Loni Love,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/10758/original/data?1464881632
11572,53,Goodnights Presents: Steve Byrne,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/9332/original/data?1454357997
11571,53,Special Event: Pauly Shore,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/11062/original/data?1466705605
1241,53,Goodnights Presents: Alonzo Bodden,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1015/original/alonzo_se.jpg?1417626193
1309,53,Special Event: Jessimae Peluso,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1217/original/Jessimae_Peluso_SE.jpg?1418825051
1104,53,Dov Davidoff,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1125/original/eve_344_lrg.jpg?1418230418
1127,53,Host Showdown!,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1168/original/eve_1897_lrg.jpg?1418230503
1100,53,Charlie Murphy,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1198/original/eve_2850_lrg.jpg?1418230566
1103,53,Charlie Murphy Special Event,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1198/original/eve_2850_lrg.jpg?1418230566
1195,53,Goodnights Presents: Raleigh's Best Roundup,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1695/original/ALL_BestOf_SE_Grfx_0129154.jpg?1422629247
1102,53,Joey Diaz,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/893/original/Steve_Wilber_SE.jpg?1417539638
1305,53,Special Event: Faizon Love,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1685/original/faizon_love_SE_220x288.jpg?1422387330
1114,53,The Jewish Federation Comedy night!,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/918/original/Erik_Terrell_SE2.jpg?1417539944
1122,53,Russell Peters - Special Event,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/987/original/Rob_Mailloux_SE.jpg?1417540787
1132,53,Heather McDonald,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1004/original/Bill_Squire_SE.jpg?1417540994
11023,53,test event dc,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/350/original/eve_488_lrg.jpg?1417532984
1332,53,Goodnights Presents: Best of Raleigh Roundup!,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1695/original/ALL_BestOf_SE_Grfx_0129154.jpg?1422629247
9846,53,Goodnights Presents: Azeem,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/9655/original/data?1457368594
1310,53,Special Event: John Leguizamo,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1216/original/John-Leg-SE.jpg?1418824971
1308,53,Special Event: David Koechner,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/385/original/David_Koechner_SE.jpg?1417533396
1249,53,Goodnights Presents: Anything Goes Late Show (FREE),https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1232/original/Anything_Goes_SE.jpg?1418919211
1244,53,Open Mic at Goodnights,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/552/original/SeatEngine_OpenMic2.jpg?1417535371
1251,53,Goodnights Presents: Anything Goes Late Show (FREE),https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1445/original/Anything_Goes_WEDs11.png?1419444651
1242,53,New Year's Eve with Adam Ferrara!,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1374/original/Mike_Mello_SE.jpg?1418932786
1331,53,Goodnights Presents: Host Showdown!,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/657/original/Host_Hunt_SE.jpg?1417536619
1333,53,Goodnights Presents: Burlesque and Comedy!,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1994/original/Adele_Vice_SE.jpg?1425661382
1334,53,Goodnights Presents: Comedy Roulette!,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1717/original/ALL_Roulette_Wed8p_SE_020315.jpg?1423000416
1337,53,Special Event: Mick Foley,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/622/original/Mick_Foley.jpg?1417536204
1634,53,Goodnights Presents: Steve Byrne,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1242/original/Brent_Blakeney_SE.jpg?1418920667
1252,53,Movie Night with the Peanut Gallery,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1367/original/Goodnights_Logo_Resize.jpg?1418932361
1953,53,Special Event: Rodney Perry,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/2008/original/Rodney_Perry_SE.jpg?1426103114
1954,53,Special Event: Wyatt Cenac,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/2005/original/Wyatt-Cenac-SE.png?1425997715
1633,53,Goodnights Presents: Jeff Dye,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1687/original/Jeff_Dye_SE.jpg?1422462603
1635,53,Goodnights Presents: My Dirty Valentines,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1727/original/RDU_DirtyValentine_SE_020315.jpg?1423169731
1695,53,Goodnights Presents: Mitch Fatel,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/235/original/Mitch_fatel_SE.jpg?1417531630
1703,53,Radio One Showcase,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1695/original/ALL_BestOf_SE_Grfx_0129154.jpg?1422629247
